symbol,timestamp,close
INTC,2021-12-31,51.5000
INTC,2021-11-30,49.2000
INTC,2021-10-29,49.0000
INTC,2021-09-30,53.2800
INTC,2021-08-31,54.0600
INTC,2021-07-30,53.7200
INTC,2021-06-30,56.1400
INTC,2021-05-28,57.1200
INTC,2021-04-30,57.5300
INTC,2021-03-31,64.0000
INTC,2021-02-26,60.7800
INTC,2021-01-29,55.5100
INTC,2020-12-31,49.8200
INTC,2020-11-30,48.3500
INTC,2020-10-30,44.2800
INTC,2020-09-30,51.7800
INTC,2020-08-31,50.9500
INTC,2020-07-31,47.7300
INTC,2020-06-30,59.8300
INTC,2020-05-29,62.9300
INTC,2020-04-30,59.9800
INTC,2020-03-31,54.1200
INTC,2020-02-28,55.5200
INTC,2020-01-31,63.9300
INTC,2019-12-31,59.8500
INTC,2019-11-29,58.0500
INTC,2019-10-31,56.5300
INTC,2019-09-30,51.5300
INTC,2019-08-30,47.4100
INTC,2019-07-31,50.5500
INTC,2019-06-28,47.8700
INTC,2019-05-31,44.0400
INTC,2019-04-30,51.0400
INTC,2019-03-29,53.7000
INTC,2019-02-28,52.9600
INTC,2019-01-31,47.1200
INTC,2018-12-31,46.9300
INTC,2018-11-30,49.3100
INTC,2018-10-31,46.8800
INTC,2018-09-28,47.2900
INTC,2018-08-31,48.4300
INTC,2018-07-31,48.1000
INTC,2018-06-29,49.7100
INTC,2018-05-31,55.2000
INTC,2018-04-30,51.6200
INTC,2018-03-29,52.0800
INTC,2018-02-28,49.2900
INTC,2018-01-31,48.1400
INTC,2017-12-29,46.1600
INTC,2017-11-30,44.8400
INTC,2017-10-31,45.4900
INTC,2017-09-29,38.0800
INTC,2017-08-31,35.0700
INTC,2017-07-31,35.4700
INTC,2017-06-30,33.7400
INTC,2017-05-31,36.1100
INTC,2017-04-28,36.1500
INTC,2017-03-31,36.0700
INTC,2017-02-28,36.2000
INTC,2017-01-31,36.8200
INTC,2016-12-30,36.2700
INTC,2016-11-30,34.7000
INTC,2016-10-31,34.8700
INTC,2016-09-30,37.7500
INTC,2016-08-31,35.8900
INTC,2016-07-29,34.8600
INTC,2016-06-30,32.8000
INTC,2016-05-31,31.5900
INTC,2016-04-29,30.2800
INTC,2016-03-31,32.3500
INTC,2016-02-29,29.5900
INTC,2016-01-29,31.0200
INTC,2015-12-31,34.4500
INTC,2015-11-30,34.7700
INTC,2015-10-30,33.8600
INTC,2015-09-30,30.1150
INTC,2015-08-31,28.5400
INTC,2015-07-31,28.9500
INTC,2015-06-30,30.4150
INTC,2015-05-29,34.4600
INTC,2015-04-30,32.5500
INTC,2015-03-31,31.2700
INTC,2015-02-27,33.2500
INTC,2015-01-30,33.0400
INTC,2014-12-31,36.2900
INTC,2014-11-28,37.2500
INTC,2014-10-31,34.0100
INTC,2014-09-30,34.8200
INTC,2014-08-29,34.9200
INTC,2014-07-31,33.8900
INTC,2014-06-30,30.9000
INTC,2014-05-30,27.3200
INTC,2014-04-30,26.6900
INTC,2014-03-31,25.8140
INTC,2014-02-28,24.7600
INTC,2014-01-31,24.5400
INTC,2013-12-31,25.9550
INTC,2013-11-29,23.8400
INTC,2013-10-31,24.4700
INTC,2013-09-30,22.9210
INTC,2013-08-30,21.9800
INTC,2013-07-31,23.3350
INTC,2013-06-28,24.2300
INTC,2013-05-31,24.2800
INTC,2013-04-30,23.9500
INTC,2013-03-28,21.8350
INTC,2013-02-28,20.8800
INTC,2013-01-31,21.0400
INTC,2012-12-31,20.6200
INTC,2012-11-30,19.5650
INTC,2012-10-31,21.6300
INTC,2012-09-28,22.6550
INTC,2012-08-31,24.8300
INTC,2012-07-31,25.7000
INTC,2012-06-29,26.6500
INTC,2012-05-31,25.8400
INTC,2012-04-30,28.3950
INTC,2012-03-30,28.1150
INTC,2012-02-29,26.8800
INTC,2012-01-31,26.4200
INTC,2011-12-30,24.2500
INTC,2011-11-30,24.9100
INTC,2011-10-31,24.5400
INTC,2011-09-30,21.3350
INTC,2011-08-31,20.1300
INTC,2011-07-29,22.3300
INTC,2011-06-30,22.1600
INTC,2011-05-31,22.5100
INTC,2011-04-29,23.1500
INTC,2011-03-31,20.1800
INTC,2011-02-28,21.4700
INTC,2011-01-31,21.4600
INTC,2010-12-31,21.0300
INTC,2010-11-30,21.1575
INTC,2010-10-29,20.0500
INTC,2010-09-30,19.2000
INTC,2010-08-31,17.6650
INTC,2010-07-30,20.6000
INTC,2010-06-30,19.4500
INTC,2010-05-28,21.4200
INTC,2010-04-30,22.8400
INTC,2010-03-31,22.2900
INTC,2010-02-26,20.5300
INTC,2010-01-29,19.4000
INTC,2009-12-31,20.4000
INTC,2009-11-30,19.2000
INTC,2009-10-30,19.1100
INTC,2009-09-30,19.5700
INTC,2009-08-31,20.3200
INTC,2009-07-31,19.2500
INTC,2009-06-30,16.5500
INTC,2009-05-29,15.7200
INTC,2009-04-30,15.7800
INTC,2009-03-31,15.0300
INTC,2009-02-27,12.7400
INTC,2009-01-30,12.9000
INTC,2008-12-31,14.6600
INTC,2008-11-28,13.8000
INTC,2008-10-31,16.0310
INTC,2008-09-30,18.7300
INTC,2008-08-29,22.8700
INTC,2008-07-31,22.1900
INTC,2008-06-30,21.4800
INTC,2008-05-30,23.1800
INTC,2008-04-30,22.2600
INTC,2008-03-31,21.1800
INTC,2008-02-29,19.9699
INTC,2008-01-31,21.1000
INTC,2007-12-31,26.6600
INTC,2007-11-30,26.0800
INTC,2007-10-31,26.9000
INTC,2007-09-28,25.8600
INTC,2007-08-31,25.7500
INTC,2007-07-31,23.6200
INTC,2007-06-29,23.7399
INTC,2007-05-31,22.1799
INTC,2007-04-30,21.5000
INTC,2007-03-30,19.1300
INTC,2007-02-28,19.8600
INTC,2007-01-31,20.9600
INTC,2006-12-29,20.2500
INTC,2006-11-30,21.3950
INTC,2006-10-31,21.3400
INTC,2006-09-29,20.5700
INTC,2006-08-31,19.5700
INTC,2006-07-31,18.0000
INTC,2006-06-30,19.0000
INTC,2006-05-31,18.0200
INTC,2006-04-28,19.9800
INTC,2006-03-31,19.4600
INTC,2006-02-28,20.6000
INTC,2006-01-31,21.2550
INTC,2005-12-30,24.9600
INTC,2005-11-30,26.6800
INTC,2005-10-31,23.5000
INTC,2005-09-30,24.6500
INTC,2005-08-31,25.7200
INTC,2005-07-29,27.1400
INTC,2005-06-30,26.0200
INTC,2005-05-31,26.9600
INTC,2005-04-29,23.5200
INTC,2005-03-31,23.2300
INTC,2005-02-28,23.9900
INTC,2005-01-31,22.4500
INTC,2004-12-31,23.3900
INTC,2004-11-30,22.3800
INTC,2004-10-29,22.2600
INTC,2004-09-30,20.0600
INTC,2004-08-31,21.2900
INTC,2004-07-30,24.3800
INTC,2004-06-30,27.6000
INTC,2004-05-28,28.5500
INTC,2004-04-30,25.7300
INTC,2004-03-31,27.2000
INTC,2004-02-27,29.2000
INTC,2004-01-30,30.5200
INTC,2003-12-31,32.0500
INTC,2003-11-28,33.5400
INTC,2003-10-31,32.9500
INTC,2003-09-30,27.5200
INTC,2003-08-29,28.5900
INTC,2003-07-31,24.8900
INTC,2003-06-30,20.8100
INTC,2003-05-30,20.8200
INTC,2003-04-30,18.3700
INTC,2003-03-31,16.2800
INTC,2003-02-28,17.2600
INTC,2003-01-31,15.7000
INTC,2002-12-31,15.5700
INTC,2002-11-29,20.8800
INTC,2002-10-31,17.3100
INTC,2002-09-30,13.8900
INTC,2002-08-30,16.6700
INTC,2002-07-31,18.7900
INTC,2002-06-28,18.2700
INTC,2002-05-31,27.6200
INTC,2002-04-30,28.6100
INTC,2002-03-28,30.4100
INTC,2002-02-28,28.5500
INTC,2002-01-31,35.0400
INTC,2001-12-31,31.4500
INTC,2001-11-30,32.6600
INTC,2001-10-31,24.4200
INTC,2001-09-28,20.4400
INTC,2001-08-31,27.9600
INTC,2001-07-31,29.8100
INTC,2001-06-29,29.2500
INTC,2001-05-31,27.0100
INTC,2001-04-30,30.9100
INTC,2001-03-30,26.3100
INTC,2001-02-28,28.5600
INTC,2001-01-31,37.0000
INTC,2000-12-29,30.0600
INTC,2000-11-30,38.0600
INTC,2000-10-31,45.0000
INTC,2000-09-29,41.5600
INTC,2000-08-31,74.8800
INTC,2000-07-31,66.7500
INTC,2000-06-30,133.7000
INTC,2000-05-31,125.6000
INTC,2000-04-28,126.8000
INTC,2000-03-31,131.9000
INTC,2000-02-29,113.0000
INTC,2000-01-31,98.9400
INTC,1999-12-31,82.3100
AMZN,2025-03-21,196.2100
AMZN,2025-02-28,212.2800
AMZN,2025-01-31,237.6800
AMZN,2024-12-31,219.3900
AMZN,2024-11-29,207.8900
AMZN,2024-10-31,186.4000
AMZN,2024-09-30,186.3300
AMZN,2024-08-30,178.5000
AMZN,2024-07-31,186.9800
AMZN,2024-06-28,193.2500
AMZN,2024-05-31,176.4400
AMZN,2024-04-30,175.0000
AMZN,2024-03-28,180.3800
AMZN,2024-02-29,176.7600
AMZN,2024-01-31,155.2000
AMZN,2023-12-29,151.9400
AMZN,2023-11-30,146.0900
AMZN,2023-10-31,133.0900
AMZN,2023-09-29,127.1200
AMZN,2023-08-31,138.0100
AMZN,2023-07-31,133.6800
AMZN,2023-06-30,130.3600
AMZN,2023-05-31,120.5800
AMZN,2023-04-28,105.4500
AMZN,2023-03-31,103.2900
AMZN,2023-02-28,94.2300
AMZN,2023-01-31,103.1300
AMZN,2022-12-30,84.0000
AMZN,2022-11-30,96.5400
AMZN,2022-10-31,102.4400
AMZN,2022-09-30,113.0000
AMZN,2022-08-31,126.7700
AMZN,2022-07-29,134.9500
AMZN,2022-06-30,106.2100
AMZN,2022-05-31,2404.1900
AMZN,2022-04-29,2485.6300
AMZN,2022-03-31,3259.9500
AMZN,2022-02-28,3071.2600
AMZN,2022-01-31,2991.4700
AMZN,2021-12-31,3334.3400
AMZN,2021-11-30,3507.0700
AMZN,2021-10-29,3372.4300
AMZN,2021-09-30,3285.0400
AMZN,2021-08-31,3470.7900
AMZN,2021-07-30,3327.5900
AMZN,2021-06-30,3440.1600
AMZN,2021-05-28,3223.0700
AMZN,2021-04-30,3467.4200
AMZN,2021-03-31,3094.0800
AMZN,2021-02-26,3092.9300
AMZN,2021-01-29,3206.2000
AMZN,2020-12-31,3256.9300
AMZN,2020-11-30,3168.0400
AMZN,2020-10-30,3036.1500
AMZN,2020-09-30,3148.7300
AMZN,2020-08-31,3450.9600
AMZN,2020-07-31,3164.6800
AMZN,2020-06-30,2758.8200
AMZN,2020-05-29,2442.3700
AMZN,2020-04-30,2474.0000
AMZN,2020-03-31,1949.7200
AMZN,2020-02-28,1883.7500
AMZN,2020-01-31,2008.7200
AMZN,2019-12-31,1847.8400
AMZN,2019-11-29,1800.8000
AMZN,2019-10-31,1776.6600
AMZN,2019-09-30,1735.9100
AMZN,2019-08-30,1776.2900
AMZN,2019-07-31,1866.7800
AMZN,2019-06-28,1893.6300
AMZN,2019-05-31,1775.0700
AMZN,2019-04-30,1926.5200
AMZN,2019-03-29,1780.7500
AMZN,2019-02-28,1639.8300
AMZN,2019-01-31,1718.7300
AMZN,2018-12-31,1501.9700
AMZN,2018-11-30,1690.1700
AMZN,2018-10-31,1598.0100
AMZN,2018-09-28,2003.0000
AMZN,2018-08-31,2012.7100
AMZN,2018-07-31,1777.4400
AMZN,2018-06-29,1699.8000
AMZN,2018-05-31,1629.6200
AMZN,2018-04-30,1566.1300
AMZN,2018-03-29,1447.3400
AMZN,2018-02-28,1512.4500
AMZN,2018-01-31,1450.8900
AMZN,2017-12-29,1169.4700
AMZN,2017-11-30,1176.7500
AMZN,2017-10-31,1105.2800
AMZN,2017-09-29,961.3500
AMZN,2017-08-31,980.6000
AMZN,2017-07-31,987.7800
AMZN,2017-06-30,968.0000
AMZN,2017-05-31,994.6200
AMZN,2017-04-28,924.9900
AMZN,2017-03-31,886.5400
AMZN,2017-02-28,845.0400
AMZN,2017-01-31,823.4800
AMZN,2016-12-30,749.8700
AMZN,2016-11-30,750.5700
AMZN,2016-10-31,789.8200
AMZN,2016-09-30,837.3100
AMZN,2016-08-31,769.1600
AMZN,2016-07-29,758.8100
AMZN,2016-06-30,715.6200
AMZN,2016-05-31,722.7900
AMZN,2016-04-29,659.5900
AMZN,2016-03-31,593.6400
AMZN,2016-02-29,552.5200
AMZN,2016-01-29,587.0000
AMZN,2015-12-31,675.8900
AMZN,2015-11-30,664.8000
AMZN,2015-10-30,625.9000
AMZN,2015-09-30,511.6700
AMZN,2015-08-31,512.8900
AMZN,2015-07-31,536.1500
AMZN,2015-06-30,434.0900
AMZN,2015-05-29,429.2300
AMZN,2015-04-30,421.7800
AMZN,2015-03-31,372.1000
AMZN,2015-02-27,380.1600
AMZN,2015-01-30,354.5300
AMZN,2014-12-31,310.3500
AMZN,2014-11-28,338.6400
AMZN,2014-10-31,305.4600
AMZN,2014-09-30,322.4400
AMZN,2014-08-29,339.0400
AMZN,2014-07-31,312.9900
AMZN,2014-06-30,324.7800
AMZN,2014-05-30,312.5500
AMZN,2014-04-30,304.1300
AMZN,2014-03-31,336.3650
AMZN,2014-02-28,362.1000
AMZN,2014-01-31,358.6900
AMZN,2013-12-31,398.7900
AMZN,2013-11-29,393.6200
AMZN,2013-10-31,364.0300
AMZN,2013-09-30,312.6400
AMZN,2013-08-30,280.9800
AMZN,2013-07-31,301.2200
AMZN,2013-06-28,277.6900
AMZN,2013-05-31,269.2000
AMZN,2013-04-30,253.8100
AMZN,2013-03-28,266.4900
AMZN,2013-02-28,264.2700
AMZN,2013-01-31,265.5000
AMZN,2012-12-31,250.8700
AMZN,2012-11-30,252.0500
AMZN,2012-10-31,232.8931
AMZN,2012-09-28,254.3200
AMZN,2012-08-31,248.2700
AMZN,2012-07-31,233.3000
AMZN,2012-06-29,228.3500
AMZN,2012-05-31,212.9100
AMZN,2012-04-30,231.9000
AMZN,2012-03-30,202.5100
AMZN,2012-02-29,179.6900
AMZN,2012-01-31,194.4400
AMZN,2011-12-30,173.1000
AMZN,2011-11-30,192.2900
AMZN,2011-10-31,213.5100
AMZN,2011-09-30,216.2300
AMZN,2011-08-31,215.2300
AMZN,2011-07-29,222.5200
AMZN,2011-06-30,204.4900
AMZN,2011-05-31,196.6900
AMZN,2011-04-29,195.8100
AMZN,2011-03-31,180.1300
AMZN,2011-02-28,173.2900
AMZN,2011-01-31,169.6400
AMZN,2010-12-31,180.0000
AMZN,2010-11-30,175.4000
AMZN,2010-10-29,165.2300
AMZN,2010-09-30,157.0600
AMZN,2010-08-31,124.8300
AMZN,2010-07-30,117.8900
AMZN,2010-06-30,109.2600
AMZN,2010-05-28,125.4600
AMZN,2010-04-30,137.1000
AMZN,2010-03-31,135.7700
AMZN,2010-02-26,118.4000
AMZN,2010-01-29,125.4100
AMZN,2009-12-31,134.5200
AMZN,2009-11-30,135.9100
AMZN,2009-10-30,118.8100
AMZN,2009-09-30,93.3600
AMZN,2009-08-31,81.1900
AMZN,2009-07-31,85.7600
AMZN,2009-06-30,83.6600
AMZN,2009-05-29,77.9900
AMZN,2009-04-30,80.5200
AMZN,2009-03-31,73.4400
AMZN,2009-02-27,64.7900
AMZN,2009-01-30,58.8200
AMZN,2008-12-31,51.2800
AMZN,2008-11-28,42.7000
AMZN,2008-10-31,57.2400
AMZN,2008-09-30,72.7600
AMZN,2008-08-29,80.8100
AMZN,2008-07-31,76.3400
AMZN,2008-06-30,73.3300
AMZN,2008-05-30,81.6200
AMZN,2008-04-30,78.6300
AMZN,2008-03-31,71.3000
AMZN,2008-02-29,64.4700
AMZN,2008-01-31,77.7000
AMZN,2007-12-31,92.6400
AMZN,2007-11-30,90.5600
AMZN,2007-10-31,89.1500
AMZN,2007-09-28,93.1500
AMZN,2007-08-31,79.9100
AMZN,2007-07-31,78.5400
AMZN,2007-06-29,68.4100
AMZN,2007-05-31,69.1400
AMZN,2007-04-30,61.3300
AMZN,2007-03-30,39.7900
AMZN,2007-02-28,39.1400
AMZN,2007-01-31,37.6700
AMZN,2006-12-29,39.4600
AMZN,2006-11-30,40.3400
AMZN,2006-10-31,38.0900
AMZN,2006-09-29,32.1200
AMZN,2006-08-31,30.8300
AMZN,2006-07-31,26.8900
AMZN,2006-06-30,38.6800
AMZN,2006-05-31,34.6100
AMZN,2006-04-28,35.2100
AMZN,2006-03-31,36.5300
AMZN,2006-02-28,37.4400
AMZN,2006-01-31,44.8200
AMZN,2005-12-30,47.1500
AMZN,2005-11-30,48.4600
AMZN,2005-10-31,39.8600
AMZN,2005-09-30,45.3000
AMZN,2005-08-31,42.7000
AMZN,2005-07-29,45.1500
AMZN,2005-06-30,33.0900
AMZN,2005-05-31,35.5100
AMZN,2005-04-29,32.3600
AMZN,2005-03-31,34.2700
AMZN,2005-02-28,35.1800
AMZN,2005-01-31,43.2200
AMZN,2004-12-31,44.2900
AMZN,2004-11-30,39.6800
AMZN,2004-10-29,34.1300
AMZN,2004-09-30,40.8600
AMZN,2004-08-31,38.1400
AMZN,2004-07-30,38.9200
AMZN,2004-06-30,54.4000
AMZN,2004-05-28,48.5000
AMZN,2004-04-30,43.6000
AMZN,2004-03-31,43.2800
AMZN,2004-02-27,43.0100
AMZN,2004-01-30,50.4000
AMZN,2003-12-31,52.6200
AMZN,2003-11-28,53.9700
AMZN,2003-10-31,54.4300
AMZN,2003-09-30,48.4300
AMZN,2003-08-29,46.3200
AMZN,2003-07-31,41.6400
AMZN,2003-06-30,36.3200
AMZN,2003-05-30,35.8900
AMZN,2003-04-30,28.6900
AMZN,2003-03-31,26.0300
AMZN,2003-02-28,22.0100
AMZN,2003-01-31,21.8500
AMZN,2002-12-31,18.8900
AMZN,2002-11-29,23.3500
AMZN,2002-10-31,19.3500
AMZN,2002-09-30,15.9300
AMZN,2002-08-30,14.9400
AMZN,2002-07-31,14.4600
AMZN,2002-06-28,16.2500
AMZN,2002-05-31,18.2300
AMZN,2002-04-30,16.6900
AMZN,2002-03-28,14.3000
AMZN,2002-02-28,14.1000
AMZN,2002-01-31,14.1900
AMZN,2001-12-31,10.8200
AMZN,2001-11-30,11.3200
AMZN,2001-10-31,6.9800
AMZN,2001-09-28,5.9700
AMZN,2001-08-31,8.9400
AMZN,2001-07-31,12.4900
AMZN,2001-06-29,14.1500
AMZN,2001-05-31,16.6900
AMZN,2001-04-30,15.7800
AMZN,2001-03-30,10.2300
AMZN,2001-02-28,10.1900
AMZN,2001-01-31,17.3100
AMZN,2000-12-29,15.5600
AMZN,2000-11-30,24.6900
AMZN,2000-10-31,36.6300
AMZN,2000-09-29,38.4400
AMZN,2000-08-31,41.5000
AMZN,2000-07-31,30.1300
AMZN,2000-06-30,36.3100
AMZN,2000-05-31,49.9400
AMZN,2000-04-28,55.1900
AMZN,2000-03-31,67.0000
AMZN,2000-02-29,68.8800
AMZN,2000-01-31,64.5600
AMZN,1999-12-31,76.1300
